,shop_id,even
68305,16615350.0,Even
68306,16621457.0,Odd
68307,11870741.0,Odd
68308,58411241.0,Odd
68309,46944726.0,Even
68310,91881642.0,Even
68311,16461019.0,Odd
68312,65304483.0,Odd
68313,7516924.0,Even
68314,66699268.0,Even
68315,21762495.0,Odd
68316,17628187.0,Odd
68317,45584444.0,Even
68318,67574794.0,Even
68319,54554245.0,Odd
68320,27481775.0,Odd
68321,106663486.0,Even
68322,63957819.0,Odd
68323,49813972.0,Even
68324,8255216.0,Even
68325,21959587.0,Odd
68326,24805280.0,Even
68327,29520687.0,Odd
68328,43576771.0,Odd
68329,54873248.0,Even
68330,59443791.0,Odd
68331,77217829.0,Odd
68332,41821807.0,Odd
68333,69896757.0,Odd
68334,83072305.0,Odd
68335,101633638.0,Even
68336,68758442.0,Even
68337,63337709.0,Odd
68338,70654447.0,Odd
68339,12404764.0,Even
68340,15097423.0,Odd
68341,48843655.0,Odd
68342,53065044.0,Even
68343,46796711.0,Odd
68344,52908117.0,Odd
68345,61963112.0,Even
68346,69027083.0,Odd
68347,72112289.0,Odd
68348,24888787.0,Odd
68349,34694901.0,Odd
68350,76526105.0,Odd
68351,20090785.0,Odd
68352,29943205.0,Odd
68353,59165532.0,Even
68354,105998865.0,Odd
68355,76619437.0,Odd
68356,112472891.0,Odd
68357,110851668.0,Even
68358,58819851.0,Odd
68359,91271825.0,Odd
68360,57608537.0,Odd
68361,12158971.0,Odd
68362,13377506.0,Even
68363,28265861.0,Odd
68364,30432952.0,Even
68365,76176908.0,Even
68366,53017884.0,Even
68367,43719124.0,Even
68368,52733860.0,Even
68369,16728606.0,Even
68370,16754403.0,Odd
68371,16871589.0,Odd
68372,17331040.0,Even
68373,17604335.0,Odd
68374,17914906.0,Even
68375,18119190.0,Even
68376,19037593.0,Odd
68377,19049195.0,Odd
68378,67422291.0,Odd
68379,19276936.0,Even
68380,19351258.0,Even
68381,19353942.0,Even
68382,19610004.0,Even
68383,19699503.0,Odd
68384,19707217.0,Odd
68385,19828394.0,Even
68386,20090785.0,Odd
68387,21075325.0,Odd
68388,83251191.0,Odd
68389,21512331.0,Odd
68390,21516516.0,Even
68391,21602744.0,Even
68392,21656722.0,Even
68393,21657241.0,Odd
68394,21750575.0,Odd
68395,21959587.0,Odd
68396,21987023.0,Odd
68397,21987221.0,Odd
68398,22146031.0,Odd
68399,22661224.0,Even
68400,22661811.0,Odd
68401,22669791.0,Odd
68402,22841291.0,Odd
68403,23150638.0,Even
68404,23155388.0,Even
68405,23250650.0,Even
68406,23325172.0,Even
68407,23325172.0,Even
68408,23416962.0,Even
68409,23798556.0,Even
68410,24417898.0,Even
68411,24681653.0,Odd
68412,24805280.0,Even
68413,25346378.0,Even
68414,25452983.0,Odd
68415,25459176.0,Even
68416,25465946.0,Even
68417,25698640.0,Even
68418,26026296.0,Even
68419,26152357.0,Odd
68420,26174604.0,Even
68421,26234218.0,Even
68422,26593504.0,Even
68423,26635009.0,Odd
68424,26947756.0,Even
68425,26968895.0,Odd
68426,27189632.0,Even
68427,27475286.0,Even
68428,27495068.0,Even
68429,27495213.0,Odd
68430,27501829.0,Odd
68431,27565923.0,Odd
68432,27576809.0,Odd
68433,27587590.0,Even
68434,28053737.0,Odd
68435,28083210.0,Even
68436,28086763.0,Odd
68437,28265861.0,Odd
68438,28285776.0,Even
68439,28285874.0,Even
68440,28348398.0,Even
68441,28372816.0,Even
68442,28372964.0,Even
68443,28599611.0,Odd
68444,28687036.0,Even
68445,28687676.0,Even
68446,28710029.0,Odd
68447,28891865.0,Odd
68448,28894571.0,Odd
68449,28944793.0,Odd
68450,29250436.0,Even
68451,29520687.0,Odd
68452,29667634.0,Even
68453,29668384.0,Even
68454,29668843.0,Odd
68455,29943205.0,Odd
68456,29945399.0,Odd
68457,29952018.0,Even
68458,29953032.0,Even
68459,29990515.0,Odd
68460,30333951.0,Odd
68461,30432952.0,Even
68462,30736001.0,Odd
68463,30765076.0,Even
68464,30843261.0,Odd
68465,30868431.0,Odd
68466,30954292.0,Even
68467,31092295.0,Odd
68468,31103468.0,Even
68469,31475109.0,Odd
68470,31876528.0,Even
68471,31940570.0,Even
68472,32393002.0,Even
68473,32595287.0,Odd
68474,32852065.0,Odd
68475,33507582.0,Even
68476,33550146.0,Even
68477,33866990.0,Even
68478,34406371.0,Odd
68479,34558652.0,Even
68480,34638192.0,Even
68481,34694901.0,Odd
68482,34776792.0,Even
68483,35284879.0,Odd
68484,35469313.0,Odd
68485,35475504.0,Even
68486,35598492.0,Even
68487,36241476.0,Even
68488,36627257.0,Odd
68489,37004578.0,Even
68490,37008598.0,Even
68491,37027661.0,Odd
68492,40492624.0,Even
68493,37146675.0,Odd
68494,37147137.0,Odd
68495,37189296.0,Even
68496,37251700.0,Even
68497,37251933.0,Odd
68498,37252407.0,Odd
68499,37587911.0,Odd
68500,37968209.0,Odd
68501,38341310.0,Even
68502,39126014.0,Even
68503,39232661.0,Odd
68504,39283823.0,Odd
68505,39372120.0,Even
68506,39400356.0,Even
68507,39569923.0,Odd
68508,40215752.0,Even
68509,40323623.0,Odd
68510,40469232.0,Even
68511,40495882.0,Even
68512,40498225.0,Odd
68513,40841302.0,Even
68514,40867978.0,Even
68515,40884779.0,Odd
68516,42003620.0,Even
68517,43269385.0,Odd
68518,43382622.0,Even
68519,43429971.0,Odd
68520,43431223.0,Odd
68521,43576771.0,Odd
68522,43719124.0,Even
68523,44437739.0,Odd
68524,44671618.0,Even
68525,45237836.0,Even
68526,45330974.0,Even
68527,45394315.0,Odd
68528,45557108.0,Even
68529,45811187.0,Odd
68530,46312336.0,Even
68531,46495394.0,Even
68532,46796711.0,Odd
68533,46944726.0,Even
68534,48837629.0,Odd
68535,48843655.0,Odd
68536,50658424.0,Even
68537,50708029.0,Odd
68538,50922062.0,Even
68539,51925611.0,Odd
68540,52600290.0,Even
68541,52635036.0,Even
68542,52733860.0,Even
68543,52784309.0,Odd
68544,52908117.0,Odd
68545,52917348.0,Even
68546,53017884.0,Even
68547,53065044.0,Even
68548,53452181.0,Odd
68549,54873248.0,Even
68550,55788683.0,Odd
68551,55790034.0,Even
68552,55940058.0,Even
68553,55945465.0,Odd
68554,55953258.0,Even
68555,56026912.0,Even
68556,56540396.0,Even
68557,56542501.0,Odd
68558,56662705.0,Odd
68559,56663124.0,Even
68560,56675615.0,Odd
68561,56678703.0,Odd
68562,56685424.0,Even
68563,56787456.0,Even
68564,57205325.0,Odd
68565,57205835.0,Odd
68566,57327530.0,Even
68567,57465664.0,Even
68568,57659858.0,Even
68569,57745492.0,Even
68570,57775788.0,Even
68571,57776355.0,Odd
68572,58196006.0,Even
68573,58411241.0,Odd
68574,58418206.0,Even
68575,58608593.0,Odd
68576,58801108.0,Even
68577,59165532.0,Even
68578,59254144.0,Even
68579,59443791.0,Odd
68580,59466102.0,Even
68581,59467197.0,Odd
68582,60293070.0,Even
68583,60315503.0,Odd
68584,60775884.0,Even
68585,60906768.0,Even
68586,61475131.0,Odd
68587,61504589.0,Odd
68588,61506717.0,Odd
68589,61640586.0,Even
68590,61648718.0,Even
68591,61783644.0,Even
68592,61792033.0,Odd
68593,61897659.0,Odd
68594,61922582.0,Even
68595,61922657.0,Odd
68596,61963112.0,Even
68597,61963112.0,Even
68598,62400587.0,Odd
68599,62579622.0,Even
68600,62582411.0,Odd
68601,62583140.0,Even
68602,62583853.0,Odd
68603,62781995.0,Odd
68604,63337709.0,Odd
68605,63530045.0,Odd
68606,63665185.0,Odd
68607,63669256.0,Even
68608,64477530.0,Even
68609,65323877.0,Odd
68610,65430610.0,Even
68611,65453156.0,Even
68612,65589552.0,Even
68613,66540358.0,Even
68614,67714315.0,Odd
68615,67867049.0,Odd
68616,68019230.0,Even
68617,68475578.0,Even
68618,69027083.0,Odd
68619,69038616.0,Even
68620,69837085.0,Odd
68621,69986317.0,Odd
68622,71014150.0,Even
68623,71162995.0,Odd
68624,71756544.0,Even
68625,72112289.0,Odd
68626,72176300.0,Even
68627,73293761.0,Odd
68628,73395170.0,Even
68629,74375002.0,Even
68630,70656906.0,Even
68631,73044085.0,Odd
68632,70448302.0,Even
68633,70448302.0,Even
68634,69979190.0,Even
68635,53592803.0,Odd
68636,66993474.0,Even
68637,69393473.0,Odd
68638,64874992.0,Even
68639,40878946.0,Even
68640,22189572.0,Even
68641,39405996.0,Even
68642,20089617.0,Odd
68643,39002021.0,Odd
68644,53897071.0,Odd
68645,28337921.0,Odd
68646,37447465.0,Odd
68647,50812728.0,Even
68648,71020693.0,Odd
68649,11870741.0,Odd
68650,38126136.0,Even
68651,45681546.0,Even
68652,48788084.0,Even
68653,29626355.0,Odd
68654,51586134.0,Even
68655,12449502.0,Even
68656,28244780.0,Even
68657,14066899.0,Odd
68658,35473699.0,Odd
68659,30446111.0,Odd
68660,30849289.0,Odd
68661,55945766.0,Even
68662,51145718.0,Even
68663,53904988.0,Even
68664,84397739.0,Odd
68665,68994044.0,Even
68666,70046721.0,Odd
68667,73830486.0,Even
68668,70466377.0,Odd
68669,64903618.0,Even
68670,77217829.0,Odd
68671,76213405.0,Odd
68672,75174553.0,Odd
68673,73215945.0,Odd
68674,28044314.0,Even
68675,38972720.0,Even
68676,59860978.0,Even
68677,78916650.0,Even
68678,76498287.0,Odd
68679,76163461.0,Odd
68680,66681160.0,Even
68681,16226024.0,Even
68682,70001183.0,Odd
68683,43688581.0,Odd
68684,55984203.0,Odd
68685,33853391.0,Odd
68686,78546729.0,Odd
68687,73669984.0,Even
68688,79684414.0,Even
68689,65949042.0,Even
68690,49813972.0,Even
68691,66535928.0,Even
68692,82577841.0,Odd
68693,81871875.0,Odd
68694,82696577.0,Odd
68695,80749629.0,Odd
68696,76526105.0,Odd
68697,83379381.0,Odd
68698,39359614.0,Even
68699,74645976.0,Even
68700,81845377.0,Odd
68701,83276818.0,Even
68702,70654447.0,Odd
68703,71736459.0,Odd
68704,31202234.0,Even
68705,78382981.0,Odd
68706,83250160.0,Even
68707,83250058.0,Even
68708,32852065.0,Odd
68709,41821807.0,Odd
68710,88069863.0,Odd
68711,61940180.0,Even
68712,57327530.0,Even
68713,57775788.0,Even
68714,69896757.0,Odd
68715,83447572.0,Even
68716,80938469.0,Odd
68717,57201540.0,Even
68718,22587143.0,Odd
68719,84327580.0,Even
68720,78395655.0,Odd
68721,42593816.0,Even
68722,91799709.0,Odd
68723,86567562.0,Even
68724,54875964.0,Even
68725,72318240.0,Even
68726,70687187.0,Odd
68727,37557538.0,Even
68728,85636461.0,Odd
68729,88613727.0,Odd
68730,77273596.0,Even
68731,83072305.0,Odd
68732,77379140.0,Even
68733,82239489.0,Odd
68734,77887312.0,Even
68735,78346322.0,Even
68736,78346970.0,Even
68737,5588806.0,Even
68738,90366612.0,Even
68739,75759659.0,Odd
68740,89960894.0,Even
68741,89997158.0,Even
68742,88650802.0,Even
68743,83250058.0,Even
68744,83250160.0,Even
68745,34401050.0,Even
68746,86453975.0,Odd
68747,76652247.0,Odd
68748,29952018.0,Even
68749,29953032.0,Even
68750,86673940.0,Even
68751,86743477.0,Odd
68752,90495808.0,Even
68753,82558529.0,Odd
68754,85093749.0,Odd
68755,81843945.0,Odd
68756,82572753.0,Odd
68757,77251500.0,Even
68758,59602111.0,Odd
68759,84149986.0,Even
68760,71206283.0,Odd
68761,26723202.0,Even
68762,81266217.0,Odd
68763,76619437.0,Odd
68764,80197568.0,Even
68765,76198587.0,Odd
68766,52607659.0,Odd
68767,67833663.0,Odd
68768,35480662.0,Even
68769,92956201.0,Odd
68770,37106639.0,Odd
68771,93161366.0,Even
68772,86739480.0,Even
68773,84710867.0,Odd
68774,59443791.0,Odd
68775,59466102.0,Even
68776,59467197.0,Odd
68777,60293070.0,Even
68778,60315503.0,Odd
68779,60775884.0,Even
68780,60906768.0,Even
68781,61475131.0,Odd
68782,61504589.0,Odd
68783,61506717.0,Odd
68784,61640586.0,Even
68785,61648718.0,Even
68786,61783644.0,Even
68787,61792033.0,Odd
68788,61897659.0,Odd
68789,12409383.0,Odd
68790,12454380.0,Even
68791,12480951.0,Odd
68792,12496689.0,Odd
68793,12652434.0,Even
68794,12692969.0,Odd
68795,12725966.0,Even
68796,12758413.0,Odd
68797,12768647.0,Odd
68798,12801654.0,Even
68799,12843098.0,Even
68800,13091597.0,Odd
68801,13140292.0,Even
68802,13377506.0,Even
68803,13448324.0,Even
68804,14171993.0,Odd
68805,14318452.0,Even
68806,14318520.0,Even
68807,14376664.0,Even
68808,14435852.0,Even
68809,14681983.0,Odd
68810,14732154.0,Even
68811,15097423.0,Odd
68812,15228345.0,Odd
68813,15235546.0,Even
68814,15290639.0,Odd
68815,15570835.0,Odd
68816,16392358.0,Even
68817,16615350.0,Even
68818,16621457.0,Odd
68819,16728606.0,Even
68820,98477970.0,Even
68821,61922582.0,Even
68822,61922657.0,Odd
68823,61963112.0,Even
68824,61963112.0,Even
68825,62400587.0,Odd
68826,62579622.0,Even
68827,62582411.0,Odd
68828,62583140.0,Even
68829,62583853.0,Odd
68830,62781995.0,Odd
68831,63337709.0,Odd
68832,63530045.0,Odd
68833,63665185.0,Odd
68834,63669256.0,Even
68835,64477530.0,Even
68836,65323877.0,Odd
68837,54554245.0,Odd
68838,105153958.0,Even
68839,106663486.0,Even
68840,27481775.0,Odd
68841,63957819.0,Odd
68842,53879061.0,Odd
68843,108225537.0,Odd
68844,108225537.0,Odd
68845,96670954.0,Even
68846,109598751.0,Odd
68847,96949511.0,Odd
68848,98312571.0,Odd
68849,68758442.0,Even
68850,67574794.0,Even
68851,106754870.0,Even
68852,107854117.0,Odd
68853,106712159.0,Odd
68854,102575292.0,Even
68855,104865291.0,Odd
68856,26160049.0,Odd
68857,52591665.0,Odd
68858,12455213.0,Odd
68859,58542133.0,Odd
68860,98122922.0,Even
68861,104227810.0,Even
68862,43292706.0,Even
68863,97911267.0,Odd
68864,95478052.0,Even
68865,92400595.0,Odd
68866,62655794.0,Even
68867,22189572.0,Even
68868,39405996.0,Even
68869,20089617.0,Odd
68870,39002021.0,Odd
68871,53897071.0,Odd
68872,28337921.0,Odd
68873,37447465.0,Odd
68874,50812728.0,Even
68875,71020693.0,Odd
68876,11870741.0,Odd
68877,38126136.0,Even
68878,45681546.0,Even
68879,48788084.0,Even
68880,29626355.0,Odd
68881,51586134.0,Even
68882,12449502.0,Even
68883,28244780.0,Even
68884,14066899.0,Odd
68885,35473699.0,Odd
68886,30446111.0,Odd
68887,30849289.0,Odd
68888,55945766.0,Even
68889,51145718.0,Even
68890,53904988.0,Even
68891,84397739.0,Odd
68892,68994044.0,Even
68893,70046721.0,Odd
68894,73830486.0,Even
68895,51115741.0,Odd
68896,64903618.0,Even
68897,36241476.0,Even
68898,36627257.0,Odd
68899,37004578.0,Even
68900,37008598.0,Even
68901,37027661.0,Odd
68902,40492624.0,Even
68903,37146675.0,Odd
68904,37147137.0,Odd
68905,37189296.0,Even
68906,37251700.0,Even
68907,37251933.0,Odd
68908,37252407.0,Odd
68909,37587911.0,Odd
68910,37968209.0,Odd
68911,38341310.0,Even
68912,39126014.0,Even
68913,39232661.0,Odd
68914,39283823.0,Odd
68915,39372120.0,Even
68916,39400356.0,Even
68917,39569923.0,Odd
68918,40215752.0,Even
68919,40323623.0,Odd
68920,40469232.0,Even
68921,40495882.0,Even
68922,40498225.0,Odd
68923,40841302.0,Even
68924,40867978.0,Even
68925,40884779.0,Odd
68926,42003620.0,Even
68927,43269385.0,Odd
68928,80197568.0,Even
68929,76198587.0,Odd
68930,52607659.0,Odd
68931,67833663.0,Odd
68932,35480662.0,Even
68933,92956201.0,Odd
68934,37106639.0,Odd
68935,93161366.0,Even
68936,86739480.0,Even
68937,84710867.0,Odd
68938,93166883.0,Odd
68939,92564297.0,Odd
68940,95303264.0,Even
68941,53159159.0,Odd
68942,65762929.0,Odd
68943,77885774.0,Even
68944,11909435.0,Odd
68945,41247732.0,Even
68946,72181038.0,Even
68947,55744685.0,Odd
68948,90543688.0,Even
68949,62711194.0,Even
68950,93709510.0,Even
68951,93963889.0,Odd
68952,62541355.0,Odd
68953,82433023.0,Odd
68954,76643944.0,Even
68955,81872517.0,Odd
68956,72180206.0,Even
68957,85771649.0,Odd
68958,85637815.0,Odd
68959,22661224.0,Even
68960,22661811.0,Odd
68961,22669791.0,Odd
68962,22841291.0,Odd
68963,23150638.0,Even
68964,23155388.0,Even
68965,23250650.0,Even
68966,23325172.0,Even
68967,23325172.0,Even
68968,23416962.0,Even
68969,23798556.0,Even
68970,24417898.0,Even
68971,24681653.0,Odd
68972,24805280.0,Even
68973,92567513.0,Odd
68974,25346378.0,Even
68975,25452983.0,Odd
68976,25459176.0,Even
68977,25465946.0,Even
68978,25698640.0,Even
68979,26026296.0,Even
68980,26152357.0,Odd
68981,26174604.0,Even
68982,26234218.0,Even
68983,26593504.0,Even
68984,26635009.0,Odd
68985,26947756.0,Even
68986,25346378.0,Even
68987,26968895.0,Odd
68988,27189632.0,Even
68989,27475286.0,Even
68990,70654447.0,Odd
68991,71736459.0,Odd
68992,31202234.0,Even
68993,78382981.0,Odd
68994,83250160.0,Even
68995,83250058.0,Even
68996,32852065.0,Odd
68997,41821807.0,Odd
68998,88069863.0,Odd
68999,61940180.0,Even
69000,69896757.0,Odd
69001,83447572.0,Even
69002,80938469.0,Odd
69003,57201540.0,Even
69004,22587143.0,Odd
69005,84327580.0,Even
69006,78395655.0,Odd
69007,42593816.0,Even
69008,91799709.0,Odd
69009,86567562.0,Even
69010,54875964.0,Even
69011,72318240.0,Even
69012,70687187.0,Odd
69013,111139273.0,Odd
69014,37557538.0,Even
69015,85636461.0,Odd
69016,88613727.0,Odd
69017,51115741.0,Odd
69018,77273596.0,Even
69019,83072305.0,Odd
69020,77379140.0,Even
69021,83401047.0,Odd
69022,92567513.0,Odd
69023,1657263.0,Odd
69024,4259661.0,Odd
69025,4350106.0,Even
69026,5396214.0,Even
69027,6936785.0,Odd
69028,7401746.0,Even
69029,8255216.0,Even
69030,9241878.0,Even
69031,10210584.0,Even
69032,10634098.0,Even
69033,10890907.0,Odd
69034,10962177.0,Odd
69035,10963980.0,Even
69036,11013198.0,Even
69037,11041536.0,Even
69038,93938252.0,Even
69039,11315127.0,Odd
69040,11342466.0,Even
69041,11487927.0,Odd
69042,11719013.0,Odd
69043,11722703.0,Odd
69044,11752896.0,Even
69045,11753035.0,Odd
69046,11809607.0,Odd
69047,11870800.0,Even
69048,12017474.0,Even
69049,12158971.0,Odd
69050,12404764.0,Even
69051,29990515.0,Odd
69052,30333951.0,Odd
69053,30432952.0,Even
69054,30736001.0,Odd
69055,30765076.0,Even
69056,30843261.0,Odd
69057,30868431.0,Odd
69058,30954292.0,Even
69059,31092295.0,Odd
69060,26968895.0,Odd
69061,31103468.0,Even
69062,31475109.0,Odd
69063,31876528.0,Even
69064,31940570.0,Even
69065,32393002.0,Even
69066,31103468.0,Even
69067,32595287.0,Odd
69068,32852065.0,Odd
69069,33507582.0,Even
69070,33550146.0,Even
69071,33866990.0,Even
69072,34406371.0,Odd
69073,34558652.0,Even
69074,34638192.0,Even
69075,34694901.0,Odd
69076,34776792.0,Even
69077,35284879.0,Odd
69078,35469313.0,Odd
69079,35475504.0,Even
69080,35598492.0,Even
69081,43382622.0,Even
69082,43429971.0,Odd
69083,43431223.0,Odd
69084,43576771.0,Odd
69085,43719124.0,Even
69086,44437739.0,Odd
69087,44671618.0,Even
69088,45237836.0,Even
69089,45330974.0,Even
69090,45394315.0,Odd
69091,45557108.0,Even
69092,45811187.0,Odd
69093,46312336.0,Even
69094,46495394.0,Even
69095,46796711.0,Odd
69096,58411241.0,Odd
69097,46944726.0,Even
69098,76176908.0,Even
69099,48843655.0,Odd
69100,50658424.0,Even
69101,50708029.0,Odd
69102,50922062.0,Even
69103,51925611.0,Odd
69104,52600290.0,Even
69105,52635036.0,Even
69106,52733860.0,Even
69107,52784309.0,Odd
69108,52908117.0,Odd
69109,52917348.0,Even
69110,53017884.0,Even
69111,53065044.0,Even
69112,73296546.0,Even
69113,87163539.0,Odd
69114,80751898.0,Even
69115,95061951.0,Odd
69116,94327525.0,Odd
69117,91881642.0,Even
69118,91463961.0,Odd
69119,16461019.0,Odd
69120,65304483.0,Odd
69121,7516924.0,Even
69122,66699268.0,Even
69123,21762495.0,Odd
69124,17628187.0,Odd
69125,45584444.0,Even
69126,70466377.0,Odd
69127,37137599.0,Odd
69128,51115741.0,Odd
69129,95885329.0,Odd
69130,93970952.0,Even
69131,94506916.0,Even
69132,29452731.0,Odd
69133,6771017.0,Odd
69134,38018396.0,Even
69135,53478807.0,Odd
69136,77360186.0,Even
69137,76006583.0,Odd
69138,17850010.0,Even
69139,48046591.0,Odd
69140,18254273.0,Odd
69141,48908639.0,Odd
69142,93179392.0,Even
69143,53452181.0,Odd
69144,54873248.0,Even
69145,55788683.0,Odd
69146,55790034.0,Even
69147,55940058.0,Even
69148,55945465.0,Odd
69149,55953258.0,Even
69150,56026912.0,Even
69151,56540396.0,Even
69152,56542501.0,Odd
69153,56662705.0,Odd
69154,56663124.0,Even
69155,56675615.0,Odd
69156,56678703.0,Odd
69157,56685424.0,Even
69158,56787456.0,Even
69159,57205325.0,Odd
69160,57205835.0,Odd
69161,57327530.0,Even
69162,57465664.0,Even
69163,57659858.0,Even
69164,57745492.0,Even
69165,57775788.0,Even
69166,57776355.0,Odd
69167,58196006.0,Even
69168,58418206.0,Even
69169,58608593.0,Odd
69170,58801108.0,Even
69171,59165532.0,Even
69172,59254144.0,Even
69173,71745024.0,Even
69174,56431667.0,Odd
69175,13735592.0,Even
69176,15607060.0,Even
69177,63512637.0,Odd
69178,15424243.0,Odd
69179,22913974.0,Even
69180,39903989.0,Odd
69181,59761496.0,Even
69182,101633638.0,Even
69183,25382138.0,Even
69184,64903618.0,Even
69185,53879061.0,Odd
69186,27512239.0,Odd
69187,71975800.0,Even
69188,24888787.0,Odd
69189,98283281.0,Odd
69190,98518809.0,Odd
69191,98058706.0,Even
69192,51115741.0,Odd
69193,25382138.0,Even
69194,89732208.0,Even
69195,36625757.0,Odd
69196,53874302.0,Even
69197,93157695.0,Odd
69198,640697.0,Odd
69199,4708975.0,Odd
69200,18092986.0,Even
69201,70903373.0,Odd
69202,106489757.0,Odd
69203,27495068.0,Even
69204,27495213.0,Odd
69205,27501829.0,Odd
69206,27565923.0,Odd
69207,76774386.0,Even
69208,27587590.0,Even
69209,28053737.0,Odd
69210,28083210.0,Even
69211,28086763.0,Odd
69212,28265861.0,Odd
69213,28285776.0,Even
69214,28285874.0,Even
69215,28348398.0,Even
69216,28372816.0,Even
69217,28372964.0,Even
69218,28599611.0,Odd
69219,28687036.0,Even
69220,28687676.0,Even
69221,28710029.0,Odd
69222,28891865.0,Odd
69223,28894571.0,Odd
69224,28944793.0,Odd
69225,29250436.0,Even
69226,29520687.0,Odd
69227,29667634.0,Even
69228,29668384.0,Even
69229,29668843.0,Odd
69230,29943205.0,Odd
69231,29945399.0,Odd
69232,29952018.0,Even
69233,29953032.0,Even
69234,82239489.0,Odd
69235,77887312.0,Even
69236,78346322.0,Even
69237,78346970.0,Even
69238,5588806.0,Even
69239,90366612.0,Even
69240,75759659.0,Odd
69241,89960894.0,Even
69242,89997158.0,Even
69243,88650802.0,Even
69244,83250058.0,Even
69245,83250160.0,Even
69246,34401050.0,Even
69247,86453975.0,Odd
69248,76652247.0,Odd
69249,29953032.0,Even
69250,86673940.0,Even
69251,86743477.0,Odd
69252,90495808.0,Even
69253,82558529.0,Odd
69254,85093749.0,Odd
69255,81843945.0,Odd
69256,82572753.0,Odd
69257,77251500.0,Even
69258,59602111.0,Odd
69259,84149986.0,Even
69260,71206283.0,Odd
69261,26723202.0,Even
69262,81266217.0,Odd
69263,76619437.0,Odd
69264,16754403.0,Odd
69265,16871589.0,Odd
69266,17331040.0,Even
69267,17604335.0,Odd
69268,17914906.0,Even
69269,18119190.0,Even
69270,19037593.0,Odd
69271,69897724.0,Even
69272,19049195.0,Odd
69273,67422291.0,Odd
69274,19276936.0,Even
69275,19351258.0,Even
69276,19353942.0,Even
69277,19610004.0,Even
69278,19699503.0,Odd
69279,19707217.0,Odd
69280,19828394.0,Even
69281,20090785.0,Odd
69282,21075325.0,Odd
69283,83251191.0,Odd
69284,21512331.0,Odd
69285,21516516.0,Even
69286,21602744.0,Even
69287,21656722.0,Even
69288,21657241.0,Odd
69289,21750575.0,Odd
69290,21959587.0,Odd
69291,21987023.0,Odd
69292,21987221.0,Odd
69293,22146031.0,Odd
69294,77217829.0,Odd
69295,76213405.0,Odd
69296,75174553.0,Odd
69297,73215945.0,Odd
69298,28044314.0,Even
69299,38972720.0,Even
69300,59860978.0,Even
69301,78916650.0,Even
69302,76498287.0,Odd
69303,76163461.0,Odd
69304,66681160.0,Even
69305,16226024.0,Even
69306,70001183.0,Odd
69307,43688581.0,Odd
69308,33853391.0,Odd
69309,78546729.0,Odd
69310,73669984.0,Even
69311,79684414.0,Even
69312,65949042.0,Even
69313,49813972.0,Even
69314,66535928.0,Even
69315,82577841.0,Odd
69316,81871875.0,Odd
69317,82696577.0,Odd
69318,80749629.0,Odd
69319,76526105.0,Odd
69320,83379381.0,Odd
69321,39359614.0,Even
69322,74645976.0,Even
69323,81845377.0,Odd
69324,83276818.0,Even
69325,65430610.0,Even
69326,65453156.0,Even
69327,65589552.0,Even
69328,66540358.0,Even
69329,67714315.0,Odd
69330,67867049.0,Odd
69331,12642741.0,Odd
69332,68019230.0,Even
69333,68475578.0,Even
69334,69027083.0,Odd
69335,69038616.0,Even
69336,69837085.0,Odd
69337,69986317.0,Odd
69338,71014150.0,Even
69339,71162995.0,Odd
69340,71756544.0,Even
69341,72112289.0,Odd
69342,72176300.0,Even
69343,73293761.0,Odd
69344,73395170.0,Even
69345,74375002.0,Even
69346,70656906.0,Even
69347,73044085.0,Odd
69348,70448302.0,Even
69349,70448302.0,Even
69350,69979190.0,Even
69351,53592803.0,Odd
69352,66993474.0,Even
69353,69393473.0,Odd
69354,64874992.0,Even
69355,40878946.0,Even
69356,15429343.0,Odd
69357,15226070.0,Even
69358,75190673.0,Odd
69359,12851682.0,Even
69360,62749808.0,Even
69361,36038295.0,Odd
69362,88184397.0,Odd
69363,75810249.0,Odd
69364,23725072.0,Even
69365,18369486.0,Even
69366,37277935.0,Odd
69367,112472891.0,Odd
69368,110851668.0,Even
69369,58819851.0,Odd
69370,91271825.0,Odd
69371,98316140.0,Even
69372,93124754.0,Even
69373,76502199.0,Odd
69374,66829677.0,Odd
69375,44641073.0,Odd
69376,60734932.0,Even
69377,17618522.0,Even
69378,55660246.0,Even
69379,78346322.0,Even
69380,51115741.0,Odd
69381,80010937.0,Odd
69382,105016403.0,Odd
69383,95877251.0,Odd
69384,62050379.0,Odd
69385,96727785.0,Odd
69386,91776822.0,Even
69387,38341310.0,Even
69388,39126014.0,Even
69389,39232661.0,Odd
69390,39283823.0,Odd
69391,39372120.0,Even
69392,39400356.0,Even
69393,39569923.0,Odd
69394,40215752.0,Even
69395,40323623.0,Odd
69396,40469232.0,Even
69397,40495882.0,Even
69398,40498225.0,Odd
69399,40841302.0,Even
69400,40867978.0,Even
69401,40884779.0,Odd
69402,42003620.0,Even
69403,43269385.0,Odd
69404,43382622.0,Even
69405,43429971.0,Odd
69406,43431223.0,Odd
69407,43576771.0,Odd
69408,43719124.0,Even
69409,44437739.0,Odd
69410,44671618.0,Even
69411,45237836.0,Even
69412,45330974.0,Even
69413,45394315.0,Odd
69414,45557108.0,Even
69415,45811187.0,Odd
69416,46312336.0,Even
69417,46495394.0,Even
69418,46796711.0,Odd
69419,46944726.0,Even
69420,48837629.0,Odd
69421,48843655.0,Odd
69422,50658424.0,Even
69423,50708029.0,Odd
69424,50922062.0,Even
